from,to,strength,direction
BTK,GAPT,1,0.847619048
SERPING1,C1R,1,1
C1QA,C1QB,1,0.971428571
C1QA,C1QC,0.752380952,0.988888889
C1QA,FCGR1A,0.980952381,0.833333333
C1QB,C1QC,1,0.871428571
C1QB,NCKAP1L,0.79047619,0.651428571
C1QC,CD86,0.723809524,0.584126984
C1QC,FCER1G,0.761904762,0.630555556
C1QC,FCGR3A,0.99047619,0.957142857
C1QC,SPN,0.857142857,0.806984127
C1QC,CD209,0.752380952,0.765873016
C1QC,HAVCR2,0.895238095,0.59047619
C1R,C1S,1,1
C4A,C4B,1,0.980952381
C6,INPP5D,0.780952381,0.838412698
C6,KLHL6,0.733333333,0.79
C8A,C8B,0.99047619,0.832539683
C8G,TRBV4-1,0.714285714,0.986666667
C8G,TRAV25,0.714285714,1
CD1A,CLEC10A,0.904761905,0.653968254
CD1A,SIGLEC10,0.723809524,0.617142857
CD1B,CLEC10A,1,0.847619048
CD1B,FOXP3,0.819047619,0.650952381
CD1C,CD1B,0.742857143,0.855555556
CD1E,CCR6,0.761904762,0.952698413
CD4,SERPING1,0.8,0.994444444
CD4,NCKAP1L,1,0.985714286
CD4,HLA-DMA,0.828571429,0.836666667
CD4,IL10,0.876190476,0.90031746
CD4,PIK3CG,0.704761905,0.958888889
CD4,WAS,0.971428571,0.961904762
CD4,CD209,0.771428571,0.914285714
CD4,IL21R,1,0.980952381
CD4,CCR2,0.742857143,0.988888889
CD6,LTA,0.752380952,0.619365079
CD6,ZAP70,0.99047619,0.731746032
CD6,TRAV14DV4,0.742857143,0.870793651
CD8A,CD40LG,0.971428571,0.503174603
CD8A,IFNG,0.828571429,0.920634921
CD8A,KLRD1,0.99047619,0.99047619
CD8A,EOMES,0.79047619,0.83031746
CD8A,SLA2,1,0.904761905
CD8A,ZNF683,0.79047619,0.902698413
CD8A,THEMIS,0.971428571,0.526984127
CD19,CD79B,1,1
CD19,JAK3,0.885714286,0.614603175
CD19,SPN,0.80952381,0.532222222
CD19,TNFRSF13B,1,1
CD19,FOXP3,0.714285714,0.726507937
CD19,FCRL4,1,1
CD19,TNFRSF13C,1,1
CD27,TNFRSF17,0.933333333,0.724761905
CD27,CD79A,1,0.866666667
CD27,IGHA1,0.980952381,0.698412698
CD27,LY9,0.771428571,0.862063492
CD27,TNFRSF13B,0.971428571,0.819047619
CD80,CTLA4,0.819047619,0.613174603
CD80,FOXP3,0.952380952,0.552380952
CD80,SLAMF6,0.723809524,0.568888889
CD86,CD4,0.857142857,0.719047619
CD86,CD80,1,0.957142857
CD86,FCGR2B,1,0.961904762
CD86,FCGR3A,0.828571429,0.774126984
CD86,PIK3CG,0.819047619,0.792380952
CD86,PTPRC,0.847619048,0.785238095
CD86,CLEC4A,0.904761905,0.979365079
CD40LG,CD1A,0.742857143,0.977777778
CD40LG,IL7R,0.714285714,0.678888889
CD40LG,TNFRSF13B,0.780952381,0.894444444
CD40LG,TRAV8-2,0.714285714,0.80984127
CD40LG,CLEC4C,0.752380952,0.712222222
CD48,BTK,0.866666667,0.556031746
CD48,CD79B,0.761904762,0.886507937
CD48,FCGR3A,0.80952381,0.541746032
CD48,HLA-DMA,0.733333333,0.741746032
CD48,HLA-DMB,0.866666667,0.555873016
CD48,CLEC10A,0.79047619,0.957142857
CD48,TRBV5-1,0.714285714,0.687619048
CD74,HLA-DMA,0.980952381,0.69047619
CD74,HLA-DOA,0.819047619,0.532063492
CD74,HLA-DPA1,0.876190476,0.513015873
CD74,HLA-DRB1,0.904761905,0.631428571
CD79A,CD19,0.79047619,0.859047619
CD79A,CD79B,0.895238095,0.806666667
CD79A,TNFRSF13B,0.847619048,0.71047619
CD79B,FCER2,0.99047619,0.815873016
CD79B,SIT1,0.923809524,0.642063492
CR2,CR1,0.923809524,0.886349206
CR2,FCER2,1,0.504761905
CR2,CXCL13,0.961904762,0.841269841
CSF2RB,IL21R,0.742857143,0.564761905
CSF2RB,CLEC4C,0.742857143,0.77
CTLA4,CD226,0.733333333,0.539365079
CX3CR1,C6,0.771428571,0.60968254
CX3CR1,CR1,0.742857143,0.685873016
CX3CR1,PIK3CG,0.819047619,0.567777778
CX3CR1,CCR2,0.933333333,0.536825397
FCER1G,AGER,0.714285714,0.91
FCER1G,CD86,0.80952381,0.707936508
FCER1G,FCGR1A,0.971428571,0.787301587
FCER1G,WAS,0.761904762,0.932698413
FCER1G,ZAP70,0.876190476,0.84
FCER1G,LILRB2,0.80952381,0.848095238
FCER1G,LILRB4,0.742857143,0.899365079
FCER1G,HAVCR2,1,0.742857143
FCGR1A,IL10,0.733333333,0.674285714
FCGR1A,TREM2,0.952380952,0.85968254
FCGR2B,CD80,0.761904762,0.59031746
FCGR3A,TREM2,0.752380952,0.71952381
FGA,FGB,1,0.995238095
FGA,CLEC4C,0.704761905,0.911111111
MTOR,PIK3CD,0.942857143,1
MTOR,SUPT6H,0.99047619,0.812698413
MTOR,NSD2,0.857142857,0.768253968
GATA3,PSG9,0.819047619,0.826666667
GATA3,NLRP10,0.733333333,0.874761905
MSH6,MTOR,0.952380952,0.773809524
GZMM,CD6,0.723809524,0.779206349
GZMM,PDCD1,0.866666667,0.738730159
NCKAP1L,BTK,0.980952381,1
NCKAP1L,LAIR1,0.99047619,0.574603175
NCKAP1L,SPN,1,1
NCKAP1L,CD84,0.99047619,1
NCKAP1L,TLR8,0.723809524,0.991666667
HLA-A,HLA-C,0.885714286,0.988888889
HLA-A,HLA-E,0.771428571,0.994444444
HLA-B,HLA-C,1,0.99047619
HLA-B,BTN3A3,0.80952381,1
HLA-B,BTN3A2,0.838095238,1
HLA-C,BTN3A2,0.733333333,0.785396825
HLA-DMA,CR2,0.704761905,0.510634921
HLA-DMA,HLA-DQA1,0.838095238,0.731904762
HLA-DMA,HLA-DRB1,0.952380952,0.541269841
HLA-DMA,BTN3A3,0.752380952,0.879365079
HLA-DMB,HLA-DMA,0.971428571,0.806349206
HLA-DMB,HLA-DRA,1,0.847619048
HLA-DMB,TREM2,0.942857143,0.555555556
HLA-DOA,HLA-DOB,0.828571429,0.928253968
HLA-DOA,HLA-DPA1,0.8,0.663968254
HLA-DOA,HLA-DQA1,0.885714286,0.763333333
HLA-DOA,HLA-E,0.733333333,0.882222222
HLA-DPA1,HLA-DOB,0.742857143,0.949365079
HLA-DPB1,HLA-DMA,1,0.785714286
HLA-DPB1,HLA-DOA,1,0.914285714
HLA-DQB1,HLA-DQA1,1,0.523809524
HLA-DQB1,HLA-DRB5,1,0.904761905
HLA-DRA,HLA-DPA1,0.99047619,0.96984127
HLA-DRA,HLA-DPB1,1,0.685714286
HLA-DRB1,HLA-DQA1,1,0.876190476
HLA-DRB1,HLA-DQB1,1,1
HLA-DRB1,HLA-DRB5,0.80952381,1
HLA-E,BTN3A3,0.704761905,0.94047619
HLA-F,CTSS,0.828571429,0.804444444
HLA-F,HLA-DOB,0.914285714,0.861904762
HLX,CD48,0.723809524,0.92984127
HLX,PTPN6,0.752380952,0.966031746
HLX,TRGV9,0.780952381,0.914444444
IFNA1,IFNE,1,0.947619048
IFNG,IRF1,0.942857143,0.882539683
IFNG,CCL19,0.79047619,0.79015873
IFNG,IL21R,0.79047619,0.71047619
IFNG,CD244,0.714285714,0.888888889
IFNG,IL27,0.923809524,0.726349206
IGHA1,CD48,0.771428571,0.560793651
IGHA1,IGHA2,1,0.995238095
IGHA1,IGHG1,1,0.695238095
IGHA1,JCHAIN,0.752380952,0.574126984
IGHA1,IGKV1D-39,0.885714286,0.742698413
IGHE,FCER2,0.847619048,0.668412698
IGHG1,JCHAIN,0.980952381,0.506349206
IGHG1,IGHV1-18,0.780952381,0.624920635
JCHAIN,CD48,0.761904762,0.565238095
JCHAIN,CCR2,0.838095238,0.70968254
IGKC,CD79A,0.761904762,0.604761905
IGKC,IGHG1,1,0.742857143
IGKC,IGLC2,0.99047619,0.99047619
IGKC,IGKV1-5,1,0.99047619
IGKC,IGKV3D-11,0.752380952,0.975555556
IGKC,IGKV4-1,0.99047619,1
IGKC,IGKV3-20,1,0.942857143
IGKC,IGKV3-15,1,0.952380952
IGKC,IGKJ1,0.952380952,0.980952381
IGKC,IGLL5,0.99047619,1
IGLC2,IGLC3,0.971428571,0.912698413
IGLC2,IGLV3-21,0.838095238,0.804444444
IGLC2,IGLV1-40,0.933333333,0.868253968
IGLC2,IGKV4-1,0.780952381,0.675238095
IGLC3,IGLV3-21,0.971428571,0.666666667
IGLC3,IGLV1-44,0.771428571,0.503650794
IL9,ALOX15,0.733333333,0.517777778
IL10,TLR4,0.704761905,0.520634921
IL12RB1,JAK3,0.847619048,0.524126984
IL12RB1,SLA2,0.828571429,0.531746032
IRF1,TAP1,0.961904762,0.901587302
IRF1,TAP2,0.742857143,0.841587302
IRF1,IL18BP,0.980952381,0.834920635
IRF4,LAX1,1,0.714285714
ITK,TNFRSF17,0.752380952,0.867142857
ITK,CD40LG,0.838095238,0.686349206
ITK,CCR6,0.923809524,0.979365079
ITK,IL7R,1,0.8
ITK,LTA,0.752380952,0.655873016
ITK,ZAP70,0.895238095,0.535238095
ITK,SLAMF6,1,1
ITK,BTLA,0.876190476,0.975555556
JAK2,BTN3A3,0.704761905,0.765714286
KLRC2,C1S,0.704761905,0.964444444
KLRC2,TRBV30,0.761904762,0.943809524
KLRC2,KLRC4-KLRK1,0.704761905,0.635555556
KLRD1,IFNG,0.714285714,0.715396825
KLRD1,TRAV21,0.819047619,0.815238095
KLRD1,CD244,0.752380952,0.962698413
LAIR1,CD80,0.723809524,0.699206349
LAIR1,SLC11A1,0.952380952,0.96031746
LAIR1,LILRB3,0.904761905,0.944761905
LTA,CD19,0.838095238,0.698888889
LTA,KLRD1,0.933333333,0.547619048
LTA,TRAV6,0.838095238,0.698888889
LTA,IL21R,0.866666667,0.752063492
LTA,FOXP3,0.79047619,0.912698413
LTA,NLRP3,0.714285714,0.667777778
SH2D1A,CD8A,0.742857143,0.59984127
SH2D1A,CD40LG,0.780952381,0.957142857
SH2D1A,CD48,0.933333333,0.925714286
SH2D1A,EOMES,0.885714286,0.979365079
SH2D1A,TRAT1,1,0.99047619
SH2D1A,ZNF683,0.857142857,0.881904762
NBN,RIPK2,1,1
PDCD1,TAP2,0.742857143,0.566666667
PTPRC,CD28,0.866666667,0.957142857
PTPRC,CSF2RB,0.828571429,0.717777778
PTPRC,PIK3CG,0.961904762,0.814285714
PTPRC,PRKCB,0.961904762,1
PTPRC,CD84,0.904761905,0.543492063
PTPRC,SASH3,0.704761905,0.724444444
NECTIN2,PDCD1,0.847619048,0.713174603
NECTIN2,BTN3A3,0.761904762,0.904444444
NECTIN2,EXOSC3,0.780952381,0.693174603
NECTIN2,CLEC4C,0.838095238,0.813650794
SLAMF1,TNFRSF17,0.971428571,0.631746032
SLAMF1,CD40LG,0.933333333,0.837460317
SLAMF1,LTA,0.933333333,0.571111111
SLAMF1,TRBJ1-5,0.714285714,0.782698413
SLC11A1,SPN,0.761904762,0.642539683
SLC11A1,TNFSF13B,0.980952381,0.574603175
SLC11A1,IL21R,0.942857143,0.63015873
SPN,CSF2RB,0.904761905,0.532698413
SPN,PIK3CG,0.876190476,0.557936508
SPN,PTPN6,0.761904762,0.763968254
SUPT6H,TNFRSF17,0.704761905,0.864761905
SUPT6H,HLA-E,0.914285714,0.93015873
SUPT6H,NECTIN2,0.914285714,0.876190476
SUPT6H,OTUD7B,0.980952381,0.971428571
TAP1,HLA-A,0.847619048,0.955555556
TAP1,HLA-B,0.876190476,0.878730159
TAP1,HLA-E,0.733333333,0.872063492
TAP1,HLA-F,0.8,0.894761905
TAP1,HLA-H,0.952380952,0.89047619
TAP1,TAP2,1,1
TAP1,RSAD2,0.828571429,0.822380952
TRAV6,TRBV7-2,0.704761905,0.983333333
TRAV6,TRBV2,0.714285714,0.721111111
UNG,NSD2,0.780952381,0.61015873
UNG,ATAD5,0.752380952,0.69031746
WAS,FUT7,0.971428571,0.807936508
WAS,PTPN6,1,0.99047619
WAS,ARID5A,0.847619048,0.986666667
WAS,FOXP3,0.771428571,0.760634921
WAS,TLR8,0.876190476,0.534285714
NSD2,PTPN6,0.866666667,0.561111111
ZAP70,CD19,0.828571429,0.866825397
ZAP70,CTLA4,0.952380952,0.92
ZAP70,HLA-F,0.904761905,0.96984127
ZAP70,JAK3,0.857142857,0.876190476
ZAP70,WAS,0.885714286,0.623492063
ZAP70,KLRK1,0.980952381,0.806349206
ZAP70,LAT,1,0.99047619
ZAP70,TRBJ2-7,0.847619048,1
ZAP70,TRBJ2-6,0.895238095,1
ZAP70,TRBJ1-6,0.99047619,0.99047619
ZAP70,TRBJ1-5,0.952380952,0.986666667
EOMES,CCR6,0.733333333,0.682063492
RIPK2,NECTIN2,0.723809524,0.652857143
CD84,CR1,0.8,0.88968254
CD84,FUT7,0.838095238,0.731904762
CD84,P2RX7,0.885714286,0.906666667
CD84,TLR4,0.857142857,0.914603175
CD84,TRBJ1-6,0.704761905,0.58
IL18BP,HLA-E,0.723809524,0.604126984
LILRB2,CSF2RB,0.819047619,0.62
LILRB2,WAS,0.8,0.598412698
LILRB2,LILRB1,1,0.652380952
LILRB2,LILRB5,0.761904762,0.573015873
LILRB2,IL27,0.914285714,0.833333333
LILRB2,CLEC4D,0.923809524,0.824126984
BTN3A3,BTN3A2,0.980952381,1
BTN3A3,BTN3A1,1,1
CLEC10A,FCGR3A,0.923809524,0.542857143
CD226,TNFSF13B,0.723809524,0.623809524
CD226,FCRL4,0.714285714,0.751587302
LILRB1,IL1B,0.780952381,0.87015873
LILRB1,ZAP70,0.761904762,0.672698413
LILRB1,LILRB4,1,0.980952381
LILRB1,LILRA1,0.99047619,0.923809524
LILRB1,SIGLEC10,0.923809524,1
ARID5A,PIK3CD,0.980952381,0.587301587
ARID5A,RIPK2,0.99047619,0.512698413
LILRB5,CD84,0.733333333,0.601111111
LILRB5,LILRB4,0.876190476,0.653015873
LILRB5,CD209,0.914285714,0.637460317
LILRB5,IL4I1,0.914285714,0.80031746
LILRB4,IL1B,0.885714286,0.636825397
LILRB4,CD84,0.980952381,0.565079365
LILRB4,CLEC6A,0.895238095,0.506031746
LILRB4,GAPT,0.866666667,0.506666667
LILRB4,IL4I1,0.99047619,0.855555556
LILRB4,CCR2,0.895238095,0.513174603
LILRA1,NLRP3,0.942857143,0.500634921
LILRB3,SLC11A1,0.904761905,0.977777778
LILRB3,IL18BP,0.923809524,0.858730159
LILRB3,LILRB2,0.847619048,0.623492063
LILRB3,LILRA6,1,1
LILRB3,KLHL6,0.742857143,0.89
BTN3A2,BTN3A1,0.952380952,0.553968254
TNFRSF13B,CR2,0.857142857,0.789206349
TNFRSF13B,FCER2,0.733333333,0.566666667
TNFRSF13B,TNFRSF13C,0.876190476,0.594285714
LAT,JAK3,0.952380952,0.692063492
LAT,PTPN6,0.828571429,0.886825397
IGKV1-5,IGHV3-23,0.980952381,0.707936508
IGHV3-23,IGHV3-21,0.971428571,0.904761905
IGHV3-21,IGHV3-11,1,0.7
IGHV3-11,IGHV3-30,0.752380952,0.555714286
IGHV3-11,IGLV3-21,0.780952381,0.654761905
IGHV2-5,FCRL4,0.771428571,0.608888889
TRDV3,TRDV2,0.733333333,0.942222222
TRDV3,TRDV1,0.980952381,0.696825397
TRDV2,TRAV16,0.733333333,0.856031746
TRDV1,TRDC,0.99047619,0.980952381
TRDJ1,TRDC,1,0.657142857
TRBV25-1,TRBV5-4,0.857142857,0.76984127
TRBV20-1,HLA-DQA1,0.752380952,0.73984127
TRBV20-1,TRBV18,0.866666667,0.887460317
TRBV20-1,TRAV26-1,0.761904762,0.668888889
TRBV20-1,FOXP3,0.733333333,0.743015873
TRBV13,CD209,0.761904762,0.586031746
TRBV12-3,TRAV13-1,0.780952381,0.833492063
TRBV10-1,CD1B,0.761904762,0.972222222
TRBV10-1,TRBV19,0.847619048,0.715555556
TRBV10-1,TRBV18,0.771428571,0.78984127
TRBV10-1,TRAV9-2,0.714285714,0.681428571
TRBV9,TRBD1,0.733333333,0.505555556
TRBV7-9,TRBV19,0.714285714,0.557460317
TRBV7-2,CTSS,0.742857143,0.826507937
TRBV6-6,TRBV3-1,0.723809524,0.535873016
TRBV6-6,TRAV21,0.752380952,0.56
TRBV5-1,CCL19,0.761904762,0.744761905
TRBV5-1,TRDV1,0.752380952,0.672380952
TRBV5-1,TRBV6-1,0.866666667,0.910793651
TRBV5-1,TRBV2,0.876190476,0.652063492
TRBV5-1,TRAV20,0.895238095,0.945396825
TRBV5-1,TRAV9-2,0.80952381,0.832698413
TRBV4-1,TRAV25,0.771428571,0.905555556
TRBV3-1,TRAV26-2,0.714285714,0.555555556
TRBV3-1,TRAV21,0.714285714,0.52031746
TRBV2,TRBV6-1,0.942857143,0.688888889
TRBV2,TRAV13-1,0.771428571,0.87047619
TRBJ2-7,TRBJ2-3,0.704761905,0.656349206
TRBJ2-6,CD19,0.780952381,0.746349206
TRBJ2-6,TRBJ2-7,0.819047619,0.522063492
TRBJ2-6,TRBJ2-3,0.971428571,0.682539683
TRBJ2-6,TRAV12-2,0.761904762,0.66047619
TRBJ1-6,TRBJ2-7,0.866666667,0.655555556
TRBJ1-6,TRBJ1-5,1,0.99047619
TRBJ1-6,TRBJ1-4,0.99047619,1
TRBJ1-6,TRBJ1-3,0.99047619,0.99047619
TRBJ1-6,TRBJ1-2,0.80952381,0.979365079
TRBJ1-5,TRBJ1-3,0.933333333,0.93015873
TRBJ1-4,TRBJ1-2,0.80952381,0.731111111
TRBJ1-3,TRBJ1-4,0.723809524,0.624761905
TRBJ1-2,TRAV26-2,0.80952381,0.519047619
TRBC2,CD8A,0.838095238,0.619365079
TRBC2,CCL19,0.761904762,0.937619048
TRBC2,WAS,0.704761905,0.53
TRBC2,TRBV7-9,0.761904762,0.893015873
TRBC2,TRBJ2-3,0.980952381,0.950793651
TRBC2,TRBJ1-6,0.79047619,0.907619048
TRBC2,TRBC1,0.99047619,0.879365079
TRBC1,LTA,0.714285714,0.79031746
TRBC1,SH2D1A,0.885714286,0.546666667
TRBC1,ZAP70,0.847619048,0.88968254
TRBC1,TRBV6-1,0.780952381,0.886984127
TRBC1,TRBV5-1,0.838095238,0.866190476
TRBC1,FOXP3,0.876190476,0.937460317
TRAV30,TRAV26-2,0.704761905,1
TRAV30,TRAV23DV6,0.838095238,0.82031746
TRAV27,TRGV3,0.704761905,0.54952381
TRAV26-1,HLA-DRB5,0.752380952,0.578888889
TRAV21,TRGV3,0.752380952,0.559047619
TRAV17,TRBV18,0.761904762,0.658095238
TRAV17,TRBV6-5,0.847619048,0.75015873
TRAV13-1,TRAV29DV5,0.752380952,0.772698413
TRAV12-2,HLA-DRB5,0.8,0.60047619
TRAV9-2,HLA-DRB5,0.752380952,0.541746032
TRAV8-4,TRAV16,0.714285714,0.599206349
TRAV8-4,TRAV8-6,0.838095238,0.639206349
TRAV8-3,TRBV7-9,0.752380952,0.660793651
TRAV8-3,TRAV27,0.819047619,0.677619048
TRAV8-3,TRAV8-2,1,0.833333333
TRAV5,TRGV3,0.828571429,0.58
IGLV1-44,IGHV3-11,0.866666667,0.590793651
IGLV1-44,IGLV1-47,0.8,0.657142857
IGLV1-44,IGKV2-28,0.895238095,0.803492063
IGLV1-40,FCRL4,0.780952381,0.644761905
IGKV3D-20,IGKV3D-11,0.780952381,0.716031746
IGKV3D-15,IGLV3-21,0.866666667,0.724126984
IGKV3D-15,IGKV3-15,1,0.628571429
IGKV3D-15,IGKV1-37,0.942857143,0.916190476
IGKV3D-11,TRAV17,0.714285714,0.526984127
IGKV2D-28,IGKV2-28,1,0.904761905
IGKV1D-39,IGKV3D-20,0.771428571,0.653492063
IGKV1D-39,IGKV1-39,1,0.99047619
IGKV4-1,IGHV3-11,0.771428571,0.586349206
IGKV3-20,IGHV1-18,0.952380952,0.631746032
IGKV3-20,IGKV3D-20,0.980952381,0.66031746
IGKV3-20,IGKV4-1,0.771428571,0.514126984
IGKJ1,IGKV1D-39,0.952380952,0.625079365
CD209,C1R,0.723809524,0.682222222
CD209,CD28,0.923809524,0.593333333
CD209,CR1,1,0.780952381
IL21R,FUT7,1,0.79047619
IL21R,FOXP3,0.980952381,0.866666667
TRAT1,CD40LG,0.99047619,0.711111111
TRAT1,ITK,0.99047619,0.933333333
TRAT1,PTPRC,0.771428571,0.523650794
TRAT1,FOXP3,0.733333333,0.96984127
TRAT1,THEMIS,0.980952381,0.961904762
CLEC4A,CD80,0.838095238,0.525396825
CLEC4A,HLA-DMA,0.857142857,0.814603175
CLEC4A,HLA-DMB,0.819047619,0.632063492
CLEC4A,TLR4,0.733333333,0.845555556
CLEC4A,CCR2,0.771428571,0.796984127
FOXP3,CD28,0.866666667,0.561269841
FOXP3,CTLA4,0.904761905,0.687619048
FOXP3,TRAV29DV5,0.714285714,0.736031746
EXOSC3,JAK2,0.771428571,0.611587302
EXOSC3,MAP3K7,0.99047619,0.538095238
TLR8,SPN,0.942857143,0.607301587
TLR8,TRAV6,0.733333333,0.654285714
TLR8,LILRA1,0.714285714,0.744444444
TLR8,FOXP3,0.714285714,0.718730159
TLR8,PDCD1LG2,0.828571429,0.647936508
TLR8,CLEC6A,0.895238095,0.722539683
CD244,SLAMF7,0.866666667,0.604444444
SASH3,CD19,0.828571429,0.60984127
SASH3,CSF2RB,0.723809524,0.61
SASH3,LTA,0.876190476,0.560793651
SASH3,SPN,0.742857143,0.70047619
SASH3,WAS,0.876190476,0.563015873
LAX1,IGHG1,0.876190476,0.615873016
LAX1,IGHV3-30,0.99047619,0.912698413
LAX1,SLAMF7,0.723809524,0.933333333
LAX1,KLHL6,0.80952381,0.766190476
RIF1,MTOR,0.942857143,0.72
RIF1,GATA3,0.80952381,0.782857143
RIF1,MAP3K7,1,0.980952381
OTUD7B,CTSS,0.99047619,0.720634921
LILRA6,SLC11A1,0.742857143,0.782063492
LILRA6,LILRB1,0.723809524,0.563492063
LILRA6,LILRB5,0.961904762,0.871428571
BTNL8,CTSS,0.704761905,0.916666667
BTNL8,JAK2,0.819047619,0.966031746
BTNL8,TRBJ2-3,0.914285714,0.857460317
BTNL8,SLAMF6,0.961904762,0.763492063
BTNL8,BTLA,0.828571429,0.78015873
ATAD5,HLA-E,0.923809524,0.853333333
PDCD1LG2,JAK2,0.819047619,0.737619048
PDCD1LG2,CD209,0.847619048,0.54968254
PDCD1LG2,IL21R,0.714285714,0.524603175
PDCD1LG2,RSAD2,0.723809524,0.628888889
FCRL4,CD79B,0.733333333,0.531746032
FCRL4,CXCL13,0.838095238,0.746984127
SLA2,ZNF683,0.866666667,0.518095238
HAVCR2,CD86,1,0.7
HAVCR2,LAIR1,0.971428571,0.865079365
HAVCR2,WAS,0.714285714,0.914285714
SIGLEC10,SPN,0.819047619,0.513968254
SIGLEC10,TREM2,0.857142857,0.615873016
CLEC6A,CSF2RB,0.752380952,0.705238095
CLEC6A,IL1B,0.80952381,0.703650794
CLEC6A,SLAMF7,0.80952381,0.917142857
CLEC6A,CLEC4D,1,0.914285714
NLRP3,IL1B,0.819047619,0.58952381
SLAMF6,CD19,0.838095238,0.867301587
SLAMF6,LAX1,0.923809524,0.836507937
SLAMF6,BTLA,0.99047619,0.903174603
TNFRSF13C,LY9,0.742857143,0.705555556
BTLA,FCER2,0.857142857,0.812222222
BTLA,TRBV5-1,0.742857143,0.78984127
BTLA,TNFRSF13C,0.8,0.741269841
GAPT,CD1A,0.723809524,0.927777778
GAPT,CD1C,0.857142857,0.889206349
GAPT,CX3CR1,0.914285714,0.939047619
GAPT,WAS,0.895238095,0.501269841
GAPT,LILRA1,0.742857143,0.553015873
GAPT,RSAD2,0.847619048,0.846031746
GAPT,BTLA,0.714285714,0.744285714
GAPT,IL4I1,0.780952381,0.619206349
GAPT,CCR2,0.761904762,0.586666667
IL27,TNFSF13B,0.847619048,0.780634921
IL27,RSAD2,0.99047619,0.598412698
ZNF683,IFNG,0.8,0.57047619
ZNF683,IL9R,0.79047619,0.716825397
ZNF683,TRDC,0.99047619,0.606349206
IL4I1,FCGR2B,1,0.638095238
IL4I1,IL18BP,0.876190476,0.755238095
IL4I1,LILRA1,0.857142857,0.672698413
IL4I1,TRAV27,0.714285714,0.655396825
IL4I1,IL21R,0.742857143,0.506666667
NLRP10,TAP2,0.733333333,0.591111111
CLEC4D,IL7R,0.895238095,0.576507937
IFNE,CLEC4C,0.780952381,0.523015873
THEMIS,CD40LG,0.752380952,0.563492063
THEMIS,PTPRC,0.971428571,0.53047619
THEMIS,CD226,0.828571429,0.801111111
THEMIS,LILRB4,0.704761905,0.658888889
THEMIS,SIT1,0.952380952,0.777777778
THEMIS,TRAV29DV5,0.838095238,0.867460317
THEMIS,TRAV17,0.847619048,0.96984127
THEMIS,TRAV16,0.714285714,0.943809524
THEMIS,TRAV12-2,0.752380952,0.975555556
CCR2,FCGR2B,0.780952381,0.525873016
CCR2,TRAV26-2,0.876190476,0.894603175
CCR2,TRAV9-2,0.847619048,0.558095238
CCR2,KLHL6,0.876190476,0.832857143
CCR2,CLEC4C,0.904761905,0.771428571
IGLL5,IGHG1,0.942857143,0.701904762
IGLL5,IGLV1-40,0.704761905,0.854920635
RPL39,OTUD7B,0.952380952,0.827142857
H2BC21,OTUD7B,0.904761905,0.737936508
OTUD7B,RNASE2,0.876190476,0.805555556
A2M,SIN3A,0.723809524,0.65
A2M,PLPP4,0.895238095,0.93015873
BCL2,PIK3CD,0.733333333,0.728412698
BCL2,UBE2N,0.828571429,0.766507937
BLK,ITK,0.980952381,0.736507937
BLK,KLHL6,0.704761905,0.944444444
BTK,C5AR1,0.733333333,0.95
BTK,NCKAP1L,0.99047619,0.961904762
BTK,HLA-DPB1,0.847619048,0.914444444
BTK,MNDA,1,0.904761905
BTK,TYROBP,0.866666667,0.635238095
BTK,LPXN,0.99047619,0.99047619
BTK,TESPA1,0.971428571,0.557142857
BTK,STAP1,0.704761905,0.726031746
C1QA,PRAM1,0.914285714,0.926984127
C1QB,FCGR2B,0.733333333,0.851904762
C1QC,C3AR1,0.885714286,0.92
C1QC,FGR,0.923809524,0.776507937
C1QC,LAPTM5,0.80952381,0.775555556
C1QC,PRAM1,0.828571429,0.823650794
C1R,THY1,1,1
C1S,FYB1,0.723809524,0.876031746
C3AR1,CD28,0.79047619,0.843809524
C3AR1,CR1,0.704761905,0.85031746
C3AR1,FCGR2B,0.923809524,0.785714286
C3AR1,FPR3,0.819047619,0.853809524
C3AR1,LCP2,0.885714286,0.831428571
C3AR1,MNDA,0.79047619,0.768253968
C3AR1,VSIG4,0.961904762,0.903174603
C3AR1,TREM2,0.866666667,0.765079365
C4A,BAG6,0.742857143,0.519206349
C4B,RIPK2,0.723809524,0.893333333
C6,NFATC2,0.904761905,0.779047619
C8G,CFHR1,0.704761905,0.892777778
CD247,KLRD1,0.838095238,0.823809524
CD247,SH2D1A,0.771428571,0.648730159
CD247,ZAP70,0.980952381,0.952380952
CD247,TRDC,0.723809524,0.813650794
CD247,TRBC2,0.942857143,0.834920635
CD247,TRBC1,0.980952381,0.868253968
CD247,UBASH3A,0.961904762,0.950793651
CD247,SLA2,0.923809524,0.80952381
CD247,PYHIN1,0.761904762,0.628888889
CD8A,CD8B,1,0.995238095
CD8A,CD28,0.819047619,0.745238095
CD8A,KLRK1,0.752380952,0.917777778
CD8A,TRBC2,0.914285714,0.686031746
CD19,MS4A1,1,0.952380952
CD19,CD22,0.8,1
CD19,CD79A,0.847619048,0.900793651
CD19,ZAP70,1,0.704761905
MS4A1,BLK,1,0.752380952
MS4A1,CD22,1,1
MS4A1,STAP1,1,0.99047619
MS4A1,BANK1,0.980952381,0.964285714
MS4A1,FCRL3,0.952380952,0.99047619
CD28,LCP2,0.79047619,0.533333333
CD28,VSIG4,0.780952381,0.650952381
CD79A,BLK,0.819047619,0.51968254
